case_no,ap_case_defn_key,status_dttm,status,code,value,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude,location,contact_addr1_normalized,zip_str,6a. street #,6b. street name,6c. street suffix,6d. unit #,6e. zip,7. undergraduate (u) or graduate (g),8. full-time (ft) or part-time (pt),9. at-home or not-at-home,9. 5 or more undergrads/unit (y/n),university,year,full_address
V63236,1013,2010-04-16 15:47:52,Closed,110.1,,Inspections,35,,Waverly,ST,Brighton,MA,02135,22,59 LINDEN ST,"C/O ANWAR FAISAL, STE B1",ALLSTON,MA,02134,146503.0,42.360579630813255,-71.14352063250183,"(42.360579630813255, -71.14352063250183)",59 Linden St,02134,59,Linden,ST,1,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,59 Linden St
V63236,1013,2010-04-16 15:47:52,Closed,110.1,,Inspections,35,,Waverly,ST,Brighton,MA,02135,22,59 LINDEN ST,"C/O ANWAR FAISAL, STE B1",ALLSTON,MA,02134,146503.0,42.360579630813255,-71.14352063250183,"(42.360579630813255, -71.14352063250183)",59 Linden St,02134,59,Linden,ST,2,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V63236,1013,2010-04-16 15:47:52,Closed,110.1,,Inspections,35,,Waverly,ST,Brighton,MA,02135,22,59 LINDEN ST,"C/O ANWAR FAISAL, STE B1",ALLSTON,MA,02134,146503.0,42.360579630813255,-71.14352063250183,"(42.360579630813255, -71.14352063250183)",59 Linden St,02134,59,Linden,ST,3,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V63236,1013,2010-04-16 15:47:52,Closed,110.1,,Inspections,35,,Waverly,ST,Brighton,MA,02135,22,59 LINDEN ST,"C/O ANWAR FAISAL, STE B1",ALLSTON,MA,02134,146503.0,42.360579630813255,-71.14352063250183,"(42.360579630813255, -71.14352063250183)",59 Linden St,02134,59,Linden,ST,5,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V63236,1013,2010-04-16 15:47:52,Closed,110.1,,Inspections,35,,Waverly,ST,Brighton,MA,02135,22,59 LINDEN ST,"C/O ANWAR FAISAL, STE B1",ALLSTON,MA,02134,146503.0,42.360579630813255,-71.14352063250183,"(42.360579630813255, -71.14352063250183)",59 Linden St,02134,59,Linden,ST,,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V63228,1013,2010-04-16 12:36:45,Closed,106.5,,Certificate of Inspection,1625, ,Tremont,ST,Roxbury,MA,02120,10,48 HILLSIDE ST,,BOSTON ,MA,02120,137283.0,42.33391958184373,-71.10354060336115,"(42.33391958184373, -71.10354060336115)",48 Hillside St,02120,48,Hillside,St,,2120,U,FT,Private,N,Northeastern University,2020-2021,48 Hillside St
V63228,1013,2010-04-16 12:36:45,Closed,106.5,,Certificate of Inspection,1625, ,Tremont,ST,Roxbury,MA,02120,10,48 HILLSIDE ST,,BOSTON ,MA,02120,137283.0,42.33391958184373,-71.10354060336115,"(42.33391958184373, -71.10354060336115)",48 Hillside St,02120,48,Hillside,St,Apartment,2120,U,FT,Private,N,Northeastern University,2020-2021,48 Hillside St
V63228,1013,2010-04-16 12:36:45,Closed,106.5,,Certificate of Inspection,1625, ,Tremont,ST,Roxbury,MA,02120,10,48 HILLSIDE ST,,BOSTON ,MA,02120,137283.0,42.33391958184373,-71.10354060336115,"(42.33391958184373, -71.10354060336115)",48 Hillside St,02120,48,Hillside,St,,2120,U,FT,Private,N,Northeastern University,2021-2022,48 Hillside St
V63228,1013,2010-04-16 12:36:45,Closed,106.5,,Certificate of Inspection,1625, ,Tremont,ST,Roxbury,MA,02120,10,48 HILLSIDE ST,,BOSTON ,MA,02120,137283.0,42.33391958184373,-71.10354060336115,"(42.33391958184373, -71.10354060336115)",48 Hillside St,02120,48,HILLSIDE,ST,,2120,G,FT,,,Northeastern University,2016-2017,48 Hillside St
V63228,1013,2010-04-16 12:36:45,Closed,106.5,,Certificate of Inspection,1625, ,Tremont,ST,Roxbury,MA,02120,10,48 HILLSIDE ST,,BOSTON ,MA,02120,137283.0,42.33391958184373,-71.10354060336115,"(42.33391958184373, -71.10354060336115)",48 Hillside St,02120,48,HILLSIDE,ST,APT1,2120,U,FT,,,Northeastern University,2017-2018,48 Hillside St
V63228,1013,2010-04-16 12:36:45,Closed,106.5,,Certificate of Inspection,1625, ,Tremont,ST,Roxbury,MA,02120,10,48 HILLSIDE ST,,BOSTON ,MA,02120,137283.0,42.33391958184373,-71.10354060336115,"(42.33391958184373, -71.10354060336115)",48 Hillside St,02120,48,HILLSIDE,ST,APT #4,2120,U,FT,,,Northeastern University,2017-2018,48 Hillside St
V63159,1013,2010-04-15 10:31:40,Closed,113.2,,Failure to Comply w Bldg Code,8, ,PARKMAN,ST,DORCHESTER,MA, ,16,12 PARKMAN ST,,DORCHESTER,MA,02122,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",12 Parkman St,02122,12,Parkman,St,,2122,U,FT,,N,University of Massachusetts-Boston,2018-2019,12 Parkman St
V63159,1013,2010-04-15 10:31:40,Closed,113.2,,Failure to Comply w Bldg Code,8, ,PARKMAN,ST,DORCHESTER,MA, ,16,12 PARKMAN ST,,DORCHESTER,MA,02122,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",12 Parkman St,02122,12,Parkman,St,,2122,U,PT,,N,University of Massachusetts Boston,2019-2020,12 Parkman St
V63159,1013,2010-04-15 10:31:40,Closed,113.2,,Failure to Comply w Bldg Code,8, ,PARKMAN,ST,DORCHESTER,MA, ,16,12 PARKMAN ST,,DORCHESTER,MA,02122,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",12 Parkman St,02122,12,Parkman,St,,2122,U,PT,N,,University of Massachusetts Boston,2020-2021,12 Parkman St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,,2134,G,FT,,N,Boston University,2018-2019,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,2,2134,G,FT,,N,Boston University,2018-2019,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,1,2134,G,FT,,N,Boston University,2018-2019,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,65292,2134,G,FT,,N,Boston University,2018-2019,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,3,2134,G,FT,,N,Boston University,2019-2020,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,1,2134,G,PT,,N,Boston University,2019-2020,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,2,2134,G,FT,,N,Boston University,2019-2020,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,3,2134,G,FT,,N,Boston University,2019-2020,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,,2134,G,FT,,N,Boston University,2019-2020,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,1,2134,U,FT,N,,Boston University,2020-2021,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,3,2134,G,FT,N,,Boston University,2020-2021,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,st,2,2134,G,FT,Private,N,Northeastern University,2020-2021,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,1,2134,U,FT,N,,Boston University,2021-2022,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,2,2134,G,FT,N,,Boston University,2021-2022,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,linden,St,,2134,G,FT,N,,Boston University,2021-2022,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,,2134,G,FT,N,,Boston University,2021-2022,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,# 3,2134,U,FT,N,,Massachusetts Institute of Technology,2021-2022,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,3,2134,G,FT,,,Berklee College of Music-Boston Conservatory,2022-2023,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,Unit 3,2134,U,FT,,,Massachusetts Institute of Technology,2022-2023,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,St,3,2134,G,FT,Not-at-Home,,Berklee College of Music-Boston Conservatory,2023-2024,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,,2134,G,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,1,2134,U,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,linden,ST,1,2134,U,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,linden,ST,3,2134,U,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,3,2134,G,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,1,2134,G,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,2,2134,G,FT,N,,Boston University,2016-2017,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,3,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,2,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,1,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,2,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,3,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,5,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V62730,1013,2010-04-13 09:43:37,Closed,110.1,,Inspections,69, ,HARVARD,AV,Allston,MA,02134,21,59 Linden St,,Allston,MA,02134,0.0,34.244386753001244,-73.6513909034731,"(34.244386753001244, -73.6513909034731)",59 Linden St,02134,59,Linden,ST,,2134,G,FT,N,,Boston University,2017-2018,59 Linden St
V62389,1013,2010-04-09 10:31:29,Closed,Chapter 103.1,,Unsafe Maintenance,70,,Chelsea,ST,East Boston,MA,02128,01,70 CHELSEA ST,,EAST BOSTON,MA,02128,30601.0,42.37174949183766,-71.03696036912226,"(42.37174949183766, -71.03696036912226)",70 Chelsea St,02128,70,Chelsea,St,3,2128,G,FT,,N,Boston University,2019-2020,70 Chelsea St
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,DR,,2215,U,FT,,,Emmanuel College,2018-2019,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,Apt 37,2215,G,PT,,N,University of Massachusetts-Boston,2018-2019,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,12,02215,U,FT,,,Berkeley and Boston Conservatory,2018-2019,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,36,02215,U,FT,,,Berkeley and Boston Conservatory,2018-2019,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,G2,02215,U,FT,,,Berkeley and Boston Conservatory,2018-2019,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,DR,6,2215,U,FT,,N,Boston University,2018-2019,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,DR,,2215,U,FT,,,Emmanuel College,2019-2020,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,G2,2215,U,FT,,,Berklee College of Music and Boston Conservatory,2019-2020,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,29,2215,U,FT,,N,Boston University,2019-2020,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,6,2215,U,FT,,N,Boston University,2019-2020,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,Unit 33,2215,G,FT,N,,MCPHS University,2020-2021,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,37,2215,G,FT,Private,N,Northeastern University,2020-2021,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,24,2215,U,FT,Private,N,Northeastern University,2020-2021,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,12,2215,G,FT,N,,Boston University,2021-2022,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,29,2215,G,FT,N,,Boston University,2021-2022,131 Park Dr
V62387,1013,2010-04-09 09:28:27,Closed,Art. 110.11,,Deteriorating Agents,483,,Beacon,ST,Boston,MA,02115,05,131 Park Dr,,Boston,MA,02215,11661.0,42.3506595608893,-71.08912053373714,"(42.3506595608893, -71.08912053373714)",131 Park Dr,02215,131,Park,Dr,,2215,U,FT,N,,Boston University,2021-2022,131 Park Dr
